time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-07-16T00:44:07.790Z,19.3866666666667,-155.249333333333,1.56,2.17,ml,32,59,,0.09,hv,hv72045917,2020-07-21T01:25:47.530Z,"6 km SSW of Volcano, Hawaii",earthquake,0.19,0.14,0.152510880946302,11,reviewed,hv,hv
2020-07-16T00:43:30.290Z,19.3988333333333,-155.277833333333,0.31,0.5,md,18,44,,0.09,hv,hv72045912,2020-07-21T02:39:48.050Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.19,0.035306198218912,5,reviewed,hv,hv
2020-07-16T00:43:19.820Z,32.852,-116.4281667,14.03,0.92,ml,16,70,0.1204,0.14,ci,ci38592218,2020-07-16T15:45:59.416Z,"10km ENE of Pine Valley, CA",earthquake,0.25,0.72,0.186,12,reviewed,ci,ci
2020-07-16T00:39:54.340Z,35.7828333,-117.5893333,3.92,0.55,ml,18,78,0.0335,0.15,ci,ci38592210,2020-07-16T03:26:04.207Z,"17km W of Searles Valley, CA",earthquake,0.24,0.46,0.093,9,reviewed,ci,ci
2020-07-16T00:39:51.386Z,62.8648,-150.5,86.7,1,ml,,,,0.41,ak,ak02093gn6ts,2020-08-04T03:27:13.433Z,"43 km NNE of Petersville, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-07-16T00:36:13.700Z,38.1545,-118.0477,4.3,1,ml,12,156.03,0.032,0.05,nn,nn00760416,2020-07-16T00:41:17.232Z,"26 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-07-16T00:34:51.092Z,6.5437,125.2367,10,4.2,mb,,126,0.623,0.95,us,us6000b2pv,2020-07-29T05:42:48.040Z,"7 km S of Kiblawan, Philippines",earthquake,8.3,1,0.152,12,reviewed,us,us
2020-07-16T00:34:40.130Z,38.8346667,-122.7905,2,1.42,md,43,53,0.003739,0.05,nc,nc73426926,2020-07-16T21:22:02.438Z,"6km WNW of Cobb, CA",earthquake,0.15,0.23,0.188,9,reviewed,nc,nc
2020-07-16T00:33:11.730Z,38.1743,-117.7897,9.6,1.5,ml,15,90.1,0.047,0.09,nn,nn00760413,2020-07-16T00:37:17.421Z,"36 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-16T00:32:32.186Z,58.1926,-155.28,2.6,0.6,ml,,,,0.16,ak,ak02093glm20,2020-08-04T03:27:06.241Z,"84 km NW of Karluk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-07-16T00:32:16.059Z,36.41566667,-96.89366667,7.22,0.94,ml,40,68,0.02879434957,0.23,ok,ok2020nvzb,2020-07-16T13:31:12.982Z,"11 km NW of Pawnee, Oklahoma",earthquake,,0.4,0.24,11,reviewed,ok,ok
2020-07-16T00:28:25.425Z,59.2283,-152.4513,70.1,1.5,ml,,,,0.29,ak,ak02093gkrrj,2020-08-04T03:26:59.231Z,"33 km WSW of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-07-16T00:18:56.588Z,59.7625,-153.4683,121.7,3,ml,,,,0.53,ak,ak02093giow7,2020-08-04T03:26:52.519Z,"35 km E of Pedro Bay, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-07-16T00:13:21.679Z,59.5196,-153.024,102.5,1.2,ml,,,,0.26,ak,ak02093ghjrb,2020-08-04T04:23:11.758Z,"65 km WNW of Nanwalek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-07-16T00:12:03.014Z,64.4842,-146.9717,6.6,1,ml,,,,0.39,ak,ak02093ghalc,2020-08-04T03:26:38.615Z,"5 km SW of Salcha, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-07-16T00:08:37.905Z,38.147,-117.9692,9.8,1.2,ml,21,101,0.011,0.138,nn,nn00760407,2020-07-17T02:20:29.804Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,0.47,7,reviewed,nn,nn
2020-07-16T00:07:45.826Z,63.5045,-151.0217,8.3,0.8,ml,,,,0.46,ak,ak02093ggbbv,2020-08-04T03:26:45.566Z,"35 km E of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-07-16T00:05:32.774Z,66.337,-157.3009,6.3,0.7,ml,,,,0.31,ak,ak02093gfuvm,2020-08-04T03:26:31.547Z,"61 km S of Shungnak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-07-16T00:02:49.110Z,40.2595,-121.1883333,8.18,1.04,md,8,126,0.03491,0.09,nc,nc73426921,2020-07-17T02:21:03.161Z,"5km N of Almanor, CA",earthquake,0.77,0.55,0.218,6,reviewed,nc,nc
2020-07-16T00:02:26.590Z,38.1998,-117.912,8.6,0.5,ml,10,107.25,0.04,0.03,nn,nn00760405,2020-07-16T00:09:16.835Z,"27 km SE of Mina, Nevada",earthquake,,3.9,,,automatic,nn,nn
2020-07-16T00:00:15.890Z,36.3936667,-118.0621667,0.55,1.3,ml,7,183,0.04835,0.05,ci,ci38592186,2020-07-16T03:17:33.767Z,"14km NNW of Olancha, CA",earthquake,0.38,0.4,0.641,2,reviewed,ci,ci
2020-07-16T00:00:08.321Z,65.6055,-147.9556,9.1,0.7,ml,,,,0.26,ak,ak02093geqf2,2020-08-04T03:26:24.633Z,"28 km ENE of Livengood, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-07-15T23:56:21.560Z,38.192,-117.7493,12.5,1.1,ml,15,95.77,0.046,0.05,nn,nn00760402,2020-07-16T00:04:01.415Z,"38 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-07-15T23:46:14.080Z,17.9355,-66.8506,12,2.75,md,19,194,0.0488,0.22,pr,pr2020197019,2020-07-29T12:40:55.479Z,"6 km SE of Maria Antonia, Puerto Rico",earthquake,0.8,0.41,0.07,11,reviewed,pr,pr
2020-07-15T23:45:35.420Z,19.4048328399658,-155.283340454102,0.959999978542328,1.9,ml,19,59,,0.119999997,hv,hv72045827,2020-07-15T23:51:07.060Z,"6 km SW of Volcano, Hawaii",earthquake,0.22,0.280000001,0.3,13,automatic,hv,hv
2020-07-15T23:37:23.740Z,38.1193,-118.1012,12.7,1.2,ml,10,125.08,0.077,0.1,nn,nn00760398,2020-07-15T23:53:01.096Z,"30 km S of Mina, Nevada",earthquake,,2.6,,,automatic,nn,nn
2020-07-15T23:34:07.510Z,38.0475,-118.7488333,4.63,1.84,md,25,92,0.28,0.06,nc,nc73426916,2020-07-16T08:39:04.453Z,"29km SE of Bodie, CA",earthquake,0.27,7.47,0.232,23,reviewed,nc,nc
2020-07-15T23:32:11.530Z,17.8968,-66.8473,13,2.62,md,13,237,0.0845,0.25,pr,pr2020197020,2020-07-29T12:40:38.943Z,"10 km SSE of Maria Antonia, Puerto Rico",earthquake,1.13,0.63,0.19,10,reviewed,pr,pr
2020-07-15T23:30:19.980Z,35.6181667,-117.4588333,12.92,0.97,ml,10,143,0.1207,0.15,ci,ci38592162,2020-07-15T23:33:54.188Z,"17km SSW of Searles Valley, CA",earthquake,0.67,1.24,0.172,11,automatic,ci,ci
2020-07-15T23:27:32.520Z,36.70083333,-97.665,7.4,1.75,ml,89,51,0,0.22,ok,ok2020nvxa,2020-07-16T14:41:52.998Z,"9 km W of Lamont, Oklahoma",earthquake,,0.5,0.25,11,reviewed,ok,ok
2020-07-15T23:22:48.560Z,35.8698333,-117.7005,4.91,0.6,ml,6,101,0.08047,0.1,ci,ci38592154,2020-07-16T15:46:16.811Z,"20km ESE of Little Lake, CA",earthquake,0.33,1.24,0.127,7,reviewed,ci,ci
2020-07-15T23:16:15.167Z,60.3966,-139.0004,0.9,1.6,ml,,,,0.72,ak,ak020926nssz,2020-08-04T03:26:17.745Z,"90 km WSW of Haines Junction, Canada",earthquake,,0.3,,,reviewed,ak,ak
2020-07-15T23:14:15.290Z,38.1345,-117.9703,10.6,0.8,ml,13,108.6,0.015,0.07,nn,nn00760392,2020-07-15T23:18:00.591Z,"30 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-15T23:14:06.380Z,38.8341675,-122.8181686,2.03,0.56,md,12,60,0.01248,0.02,nc,nc73426911,2020-07-15T23:28:02.257Z,"8km NW of The Geysers, CA",earthquake,0.3,0.97,,1,automatic,nc,nc
2020-07-15T23:12:57.510Z,35.8681667,-117.6976667,8.85,0.48,ml,7,99,0.08075,0.09,ci,ci38592146,2020-07-16T15:46:33.600Z,"20km ESE of Little Lake, CA",earthquake,0.36,0.87,0.166,6,reviewed,ci,ci
2020-07-15T23:12:04.820Z,38.1585,-117.9707,6.3,1.2,ml,13,113.41,0.019,0.16,nn,nn00760390,2020-07-15T23:15:42.909Z,"28 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-15T23:10:43.230Z,38.8146667,-122.8201667,2.73,-0.25,md,23,53,0.009115,0.03,nc,nc73426906,2020-07-16T18:35:28.767Z,"7km NW of The Geysers, CA",earthquake,0.21,0.38,,1,reviewed,nc,nc
2020-07-15T23:09:43.523Z,64.992,-147.3857,0,1,ml,,,,0.32,ak,ak020926mczw,2020-08-04T03:26:10.875Z,"11 km ENE of Fox, Alaska",explosion,,0,,,reviewed,ak,ak
2020-07-15T23:06:29.850Z,19.4111671447754,-155.275665283203,0.330000013113022,2.08999991,md,21,44,,0.109999999,hv,hv72045772,2020-07-15T23:09:28.730Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.209999993,1.52999997,18,automatic,hv,hv
2020-07-15T23:03:06.791Z,51.7248,178.7093,75.1,2.1,ml,,,,0.17,ak,ak020926kzvb,2020-08-04T05:08:32.926Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2020-07-15T23:00:31.889Z,64.0158,-135.8409,4.5,1.5,ml,,,,0.89,ak,ak020926kexy,2020-08-04T03:26:03.856Z,"175 km E of Dawson City, Canada",earthquake,,0.7,,,reviewed,ak,ak
2020-07-15T22:59:42.550Z,35.9648333,-120.5121667,3.01,0.33,md,18,70,0.01529,0.06,nc,nc73426901,2020-07-16T14:33:05.627Z,"10km NW of Parkfield, CA",earthquake,0.2,0.49,0.17,5,reviewed,nc,nc
2020-07-15T22:59:25.810Z,17.9385,-66.8455,12,2.64,md,15,193,0.0498,0.27,pr,pr2020197021,2020-07-29T12:38:55.687Z,"6 km SE of Maria Antonia, Puerto Rico",earthquake,0.89,0.59,0.07,9,reviewed,pr,pr
2020-07-15T22:52:24.810Z,33.2346667,-116.7711667,14.02,0.82,ml,22,76,0.1412,0.18,ci,ci38592122,2020-07-15T22:56:02.618Z,"1km SW of Lake Henshaw, CA",earthquake,0.38,1.52,0.199,13,automatic,ci,ci
2020-07-15T22:51:04.460Z,38.8226662,-122.8056641,2.44,0.91,md,20,47,0.003521,0.02,nc,nc73426896,2020-07-15T23:05:09.105Z,"7km NW of The Geysers, CA",earthquake,0.25,0.52,0.12,3,automatic,nc,nc
2020-07-15T22:47:20.706Z,-20.1678,-70.2718,42.07,4,mb,,179,0.584,0.72,us,us7000apea,2020-07-29T05:26:37.570Z,"13 km WNW of Iquique, Chile",earthquake,4.1,13.4,0.26,4,reviewed,us,us
2020-07-15T22:46:18.470Z,33.0221672,-116.0091629,9.51,2.98,ml,101,26,0.1391,0.26,ci,ci38592114,2020-07-29T05:24:31.040Z,"18km SE of Ocotillo Wells, CA",earthquake,0.19,0.77,0.199,21,automatic,ci,ci
2020-07-15T22:45:19.286Z,62.9371,-150.611,89.9,0.7,ml,,,,0.27,ak,ak0209268ld4,2020-08-04T03:25:56.807Z,"49 km N of Petersville, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-07-15T22:41:44.140Z,60.8795,-147.489,17.1,1.2,ml,,,,0.5,ak,ak0209267sar,2020-08-04T03:25:49.862Z,"44 km W of Tatitlek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-07-15T22:40:29.020Z,17.913,-66.8488,12,2.46,md,20,202,0.0691,0.22,pr,pr2020197018,2020-07-28T21:59:45.269Z,"8 km SSE of Maria Antonia, Puerto Rico",earthquake,0.74,0.47,0.06,5,reviewed,pr,pr
2020-07-15T22:37:35.410Z,34.3056667,-116.8651667,2.48,1.43,ml,33,56,0.05252,0.24,ci,ci38592106,2020-07-15T22:41:23.740Z,"5km NNW of Big Bear City, CA",earthquake,0.32,0.58,0.153,30,automatic,ci,ci
2020-07-15T22:36:50.911Z,62.5168,-149.8108,9.1,1.3,ml,,,,0.67,ak,ak0209266qap,2020-08-04T03:25:42.774Z,"16 km ENE of Chase, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-07-15T22:30:03.400Z,35.9141667,-117.7103333,2.74,1.56,ml,24,60,0.05917,0.16,ci,ci38592082,2020-07-16T15:47:50.160Z,"18km E of Little Lake, CA",earthquake,0.22,0.51,0.138,25,reviewed,ci,ci
2020-07-15T22:25:24.306Z,-16.3791,-73.9111,21.22,4.5,mb,,103,3.941,0.77,us,us7000apdy,2020-07-29T05:18:04.040Z,"129 km SE of Acarí, Peru",earthquake,6.5,4.1,0.085,41,reviewed,us,us
2020-07-15T22:25:06.330Z,33.2206667,-117.1843333,-0.2,1.11,ml,23,125,0.06967,0.21,ci,ci38592074,2020-07-16T00:51:09.396Z,"6km ENE of Vista, CA",quarry blast,0.59,31.61,0.019,5,reviewed,ci,ci
2020-07-15T22:23:51.985Z,52.8032,-169.8146,93.89,3,ml,,196,1.023,0.21,us,us6000b6m1,2020-08-04T05:08:25.939Z,"65 km WSW of Nikolski, Alaska",earthquake,11.8,19,0.105,12,reviewed,us,us
2020-07-15T22:19:58.330Z,35.8975,-117.6918333,4.34,0.84,ml,13,74,0.06051,0.15,ci,ci38592066,2020-07-15T22:23:34.884Z,"20km ESE of Little Lake, CA",earthquake,0.29,0.73,0.169,9,automatic,ci,ci
2020-07-15T22:17:49.448Z,45.6171,-74.5627,15.31,1.4,ml,,141,0.6,0.17,us,us7000aq67,2020-07-29T04:35:06.040Z,"4 km ENE of Hawkesbury, Canada",earthquake,2.1,8.8,0.128,8,reviewed,us,us
2020-07-15T22:12:35.840Z,35.9151667,-117.7096667,0.57,0.97,ml,15,61,0.05816,0.2,ci,ci38592050,2020-07-15T22:16:11.948Z,"18km E of Little Lake, CA",earthquake,0.33,0.71,0.127,14,automatic,ci,ci
2020-07-15T22:10:49.380Z,37.6265,-119.3398333,11.16,1.35,md,15,278,0.2069,0.04,nc,nc73426876,2020-07-16T01:42:02.311Z,"24km ESE of Yosemite Valley, CA",earthquake,0.66,1.19,0.153,13,reviewed,nc,nc
2020-07-15T22:10:45.334Z,51.2392,-174.2697,7.22,2.5,ml,,283,0.964,0.37,us,us6000b6lz,2020-08-04T03:25:35.760Z,"106 km S of Atka, Alaska",earthquake,5.3,9.9,0.128,8,reviewed,us,us
2020-07-15T22:10:23.820Z,38.137,-118.0912,1.4,0.9,ml,12,166.74,0.047,0.1,nn,nn00760387,2020-07-15T22:46:20.451Z,"28 km S of Mina, Nevada",earthquake,,11.6,,,automatic,nn,nn
2020-07-15T22:10:04.368Z,58.1936,-155.3559,1.3,0.1,ml,,,,0.35,ak,ak020926123i,2020-08-04T03:25:28.860Z,"87 km NW of Karluk, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-07-15T22:07:37.740Z,44.5471,-115.2141,10,2.3,ml,,65,0.777,0.51,us,us7000apmc,2020-07-29T04:30:53.040Z,"42 km NNW of Stanley, Idaho",earthquake,2.6,2,0.069,28,reviewed,us,us
2020-07-15T22:01:51.080Z,37.6213333,-119.3275,10.98,1.31,md,17,274,0.1973,0.04,nc,nc73426871,2020-07-16T03:54:02.123Z,"26km ESE of Yosemite Valley, CA",earthquake,0.61,0.99,0.119,14,reviewed,nc,nc
2020-07-15T22:00:57.730Z,35.8303333,-117.6426667,12.25,0.33,ml,5,147,0.03948,0.11,ci,ci37450589,2020-07-16T03:12:42.992Z,"23km WNW of Searles Valley, CA",earthquake,0.52,0.99,0.057,2,reviewed,ci,ci
2020-07-15T21:59:49.110Z,38.1442,-117.9943,9.9,1.7,ml,16,61.7,0.039,0.11,nn,nn00760385,2020-07-15T22:11:42.454Z,"Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-07-15T21:59:41.300Z,36.0945,-117.8681667,3.74,0.94,ml,16,105,0.02543,0.08,ci,ci38592042,2020-07-16T03:15:18.756Z,"9km NE of Coso Junction, CA",earthquake,0.14,0.23,0.212,13,reviewed,ci,ci
2020-07-15T21:56:10.738Z,51.7519,-177.1145,13.3,1.2,ml,,,,0.53,ak,ak020925phwz,2020-08-04T03:25:21.627Z,"35 km WSW of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-07-15T21:53:34.130Z,38.177,-117.879,11.9,1.3,ml,13,83.67,0.016,0.04,nn,nn00760384,2020-07-15T21:58:40.807Z,"31 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-07-15T21:48:35.020Z,38.1655,-117.9597,11.3,1.2,ml,15,98.93,0.025,0.05,nn,nn00760379,2020-07-15T21:54:21.022Z,"28 km SSE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-07-15T21:42:49.670Z,38.1525,-118.039,2,1.3,ml,10,148.82,0.023,0.07,nn,nn00760373,2020-07-15T21:48:40.375Z,"27 km SSE of Mina, Nevada",earthquake,,7.9,,,automatic,nn,nn
2020-07-15T21:41:13.600Z,40.726,-112.0653333,7.08,0.33,md,8,136,0.02915,0.11,uu,uu60402117,2020-07-16T21:45:57.460Z,"3 km ENE of Magna, Utah",earthquake,0.52,0.93,0.093,4,reviewed,uu,uu
2020-07-15T21:39:40.208Z,7.4645,-81.91,6.59,5.8,mww,,37,1.529,0.63,us,us7000apd0,2020-07-29T04:26:51.013Z,"69 km WSW of Río Grande, Panama",earthquake,4.6,2.9,0.046,45,reviewed,us,us
2020-07-15T21:37:14.300Z,34.909,-97.4365,7.35,1.62,ml,46,66,0.1178768685,0.4,ok,ok2020nvtk,2020-07-15T22:08:46.579Z,"10 km NNW of Maysville, Oklahoma",earthquake,,0.8,0.18,5,reviewed,ok,ok
2020-07-15T21:33:21.230Z,37.6478333,-119.3855,14.08,1.4,md,12,164,0.2435,0.03,nc,nc73426861,2020-07-16T02:08:02.497Z,"20km ESE of Yosemite Valley, CA",earthquake,0.48,2.37,0.26,11,reviewed,nc,nc
2020-07-15T21:28:42.200Z,59.7196,-153.0954,101.9,1.1,ml,,,,0.17,ak,ak020925jkak,2020-08-04T05:08:19.080Z,"57 km E of Pedro Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-07-15T21:25:18.500Z,34.51133333,-97.2525,0,2.1,ml,28,97,0.09898057663,0.35,ok,ok2020nvta,2020-07-15T21:49:28.993Z,"11 km SE of Katie, Oklahoma",quarry blast,,0.6,0.29,5,reviewed,ok,ok
2020-07-15T21:24:20.390Z,38.7738333,-122.7185,2.02,0.02,md,13,60,0.01261,0.05,nc,nc73426856,2020-07-16T07:31:05.015Z,"2km W of Anderson Springs, CA",earthquake,0.37,0.51,0.067,2,reviewed,nc,nc
2020-07-15T21:23:39.240Z,38.1575,-117.9338,12.7,1.1,ml,11,74.01,0.023,0.15,nn,nn00760369,2020-07-15T21:31:40.671Z,"30 km SSE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-07-15T21:20:14.780Z,18.0438,-66.7825,17,2.46,md,15,144,0.1186,0.18,pr,pr2020197017,2020-07-28T18:23:15.115Z,"2 km NNE of Guayanilla, Puerto Rico",earthquake,0.48,0.65,0.03,5,reviewed,pr,pr
2020-07-15T21:19:22.050Z,19.222,-155.388833333333,30.16,1.8,md,55,152,,0.11,hv,hv72045537,2020-07-20T23:10:13.510Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.5,0.71,0.162714245418472,23,reviewed,hv,hv
2020-07-15T21:19:01.840Z,19.3866672515869,-155.250671386719,1.50999999046326,1.75,ml,10,126,,0.100000001,hv,hv72045532,2020-07-15T21:24:32.880Z,"6 km SSW of Volcano, Hawaii",earthquake,0.33,0.419999987,3.88,5,automatic,hv,hv
2020-07-15T21:18:29.770Z,35.7455,-117.5585,6.84,1,ml,23,76,0.07693,0.16,ci,ci38591986,2020-07-16T02:49:22.271Z,"14km W of Searles Valley, CA",earthquake,0.24,0.68,0.167,12,reviewed,ci,ci
2020-07-15T21:13:56.090Z,52.0788333,-176.1353333,1.81,0.49,ml,6,135,0.02509,0.17,av,av62198286,2020-07-15T23:13:12.610Z,"41 km ENE of Adak, Alaska",earthquake,0.57,1.29,0.146,6,reviewed,av,av
2020-07-15T21:13:29.343Z,61.6529,-150.3892,48.5,1.4,ml,,,,0.62,ak,ak020925gbiu,2020-08-04T03:25:07.506Z,"13 km NNE of Susitna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-07-15T21:12:47.058Z,64.7501,-147.5908,13.5,0.8,ml,,,,0.46,ak,ak020925g570,2020-08-04T03:25:14.750Z,"6 km SSW of Badger, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-07-15T21:03:35.450Z,52.0623333,-176.1536667,2.88,1.24,ml,6,146,0.008655,0.14,av,av62198281,2020-07-15T23:09:00.450Z,"39 km ENE of Adak, Alaska",earthquake,0.56,0.75,0.211,7,reviewed,av,av
2020-07-15T21:01:26.320Z,46.636,-121.7915,2.42,1.37,ml,20,140,0.1153,0.12,uw,uw61659631,2020-07-15T21:26:45.260Z,"9 km WNW of Packwood, Washington",earthquake,0.41,1.17,0.202134660631157,15,reviewed,uw,uw
2020-07-15T21:01:02.707Z,52.1852,-170.4111,35,3.5,mb,,139,2.33,1.06,us,us6000b205,2020-08-04T05:08:12.080Z,"134 km SW of Nikolski, Alaska",earthquake,8.4,2,0.164,9,reviewed,us,us
2020-07-15T20:56:06.027Z,44.3809,-115.1874,10,2.4,ml,,60,0.913,0.29,us,us7000aqiu,2020-07-22T13:53:04.040Z,"26 km NW of Stanley, Idaho",earthquake,2.1,2,0.085,18,reviewed,us,us
2020-07-15T20:55:33.723Z,44.3588,-115.1646,5.91,2.5,ml,,62,0.941,0.41,us,us7000aqil,2020-07-22T13:46:24.040Z,"23 km NW of Stanley, Idaho",earthquake,2.2,8.3,0.077,22,reviewed,us,us
2020-07-15T20:51:20.865Z,60.4627,-147.4909,0.4,1.2,ml,,,,0.55,ak,ak02092530k8,2020-08-04T03:25:00.319Z,"52 km NNE of Chenega, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-07-15T20:49:09.803Z,-5.8721,128.7267,254.39,4.2,mb,,108,4.575,0.71,us,us7000at7n,2020-07-22T19:08:43.040Z,"248 km SSE of Ambon, Indonesia",earthquake,12.6,17.3,0.305,3,reviewed,us,us
2020-07-15T20:46:32.770Z,37.2925,-121.6725,1.69,1.62,md,40,39,0.03346,0.07,nc,nc73426846,2020-07-16T19:58:01.952Z,"15km E of Seven Trees, CA",earthquake,0.12,0.33,0.254,33,reviewed,nc,nc
2020-07-15T20:46:04.710Z,59.6941,-153.1272,104.3,1.6,ml,,,,0.39,ak,ak0209251wn4,2020-08-04T03:24:52.924Z,"56 km E of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-07-15T20:45:50.424Z,-23.8534,-179.5669,518.68,4.5,mb,,101,5.566,0.51,us,us7000at7m,2020-07-22T18:55:07.040Z,"south of the Fiji Islands",earthquake,5.2,11,0.115,22,reviewed,us,us
2020-07-15T20:45:33.540Z,35.6691667,-117.4395,6.07,-0.05,ml,5,191,0.08453,0.06,ci,ci38591922,2020-07-16T02:51:54.644Z,"11km SSW of Searles Valley, CA",earthquake,0.42,0.99,,1,reviewed,ci,ci
2020-07-15T20:44:43.970Z,38.835,-122.7893333,2.36,0.28,md,12,65,0.003494,0.03,nc,nc73426836,2020-07-16T18:55:08.562Z,"6km WNW of Cobb, CA",earthquake,0.36,0.69,,1,reviewed,nc,nc
2020-07-15T20:40:58.525Z,60.1166,-153.4565,149.5,1.7,ml,,,,0.44,ak,ak0209250qio,2020-08-04T03:24:45.725Z,"48 km ESE of Port Alsworth, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-07-15T20:37:42.580Z,38.2058,-117.9315,13,1,ml,11,118.37,0.07,0.11,nn,nn00760365,2020-07-15T20:58:47.814Z,"25 km SE of Mina, Nevada",earthquake,,10.9,,,automatic,nn,nn
2020-07-15T20:36:57.860Z,38.2247,-117.7318,5.8,1.1,ml,11,191.06,0.02,0.02,nn,nn00760364,2020-07-15T20:58:39.299Z,"37 km ESE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-15T20:36:22.880Z,39.4101667,-110.3028333,-1.74,1.3,ml,8,199,0.02216,0.07,uu,uu60402107,2020-07-15T21:27:19.510Z,"17 km SSE of Sunnyside, Utah",earthquake,0.95,0.7,0.115,3,reviewed,uu,uu
2020-07-15T20:33:51.540Z,38.8356667,-122.7903366,1.92,0.56,md,11,107,0.002738,0.01,nc,nc73426831,2020-07-15T21:13:19.414Z,"6km WNW of Cobb, CA",earthquake,0.52,1.01,,1,automatic,nc,nc
2020-07-15T20:31:36.185Z,64.8323,-149.0361,24.5,0.7,ml,,,,0.97,ak,ak020924yrcz,2020-08-04T03:24:38.749Z,"25 km N of Four Mile Road, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2020-07-15T20:30:43.240Z,51.7487,-177.1282,13.4,1.3,ml,,,,0.43,ak,ak020924yk6y,2020-08-04T03:24:31.712Z,"36 km WSW of Adak, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-07-15T20:26:53.760Z,38.8225,-122.795,3.08,0.08,md,13,62,0.01181,0.02,nc,nc73426826,2020-07-16T07:20:04.942Z,"6km NNW of The Geysers, CA",earthquake,0.29,0.31,0.178,2,reviewed,nc,nc
2020-07-15T20:26:21.530Z,38.046,-118.7366667,4.96,1.96,md,27,91,0.2746,0.07,nc,nc73426821,2020-07-16T08:29:03.383Z,"30km SE of Bodie, CA",earthquake,0.41,7.14,0.156,23,reviewed,nc,nc
2020-07-15T20:24:53.461Z,60.8864,-143.182,0,0.5,ml,,,,0.76,ak,ak020924xa7j,2020-08-04T03:24:24.687Z,"62 km SSW of McCarthy, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-07-15T20:22:51.740Z,38.1488,-118.0172,1.6,1.6,ml,19,106.64,0.028,0.21,nn,nn00760359,2020-07-15T20:27:22.803Z,"27 km SSE of Mina, Nevada",earthquake,,14.8,,,automatic,nn,nn
2020-07-15T20:22:48.887Z,59.5116,-153.2491,90.5,1.1,ml,,,,0.2,ak,ak020924wuwo,2020-08-04T05:08:05.346Z,"57 km ESE of Pedro Bay, Alaska",earthquake,,1,,,reviewed,ak,ak
2020-07-15T20:13:58.507Z,69.461,-143.5912,9.7,1.3,ml,,,,0.59,ak,ak020924uy84,2020-08-04T03:24:17.406Z,"74 km S of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-07-15T20:13:29.030Z,38.7705,-122.7466667,0.48,0.23,md,20,95,0.0149,0.05,nc,nc73426816,2020-07-16T18:44:05.492Z,"1km SE of The Geysers, CA",earthquake,0.2,0.29,0.19,4,reviewed,nc,nc
2020-07-15T20:11:34.380Z,35.9448333,-117.7208333,4.08,0.53,ml,17,47,0.05725,0.1,ci,ci38591866,2020-07-16T02:45:20.964Z,"17km E of Little Lake, CA",earthquake,0.15,0.37,0.114,6,reviewed,ci,ci
2020-07-15T20:09:35.225Z,63.0612,-151.4825,9.2,1.2,ml,,,,0.82,ak,ak020924u1jk,2020-08-04T03:24:10.502Z,"54 km SSE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
